state,x,y
off,35.204135234170714,36.621863208327156
off,35.215287001679656,36.62030648014576
off,35.22618154736779,36.61855654568716
off,35.236789010042656,36.61661820140007
off,35.24708031538638,36.61449676015145
off,35.257027255646356,36.612198036664296
off,35.26660256695073,36.609728331579916
off,35.27578000403679,36.60709441418827
off,35.2845344121874,36.604303503873844
off,35.29284179617833,36.60136325032783
off,35.3006793860475,36.59828171258081
off,35.30802569950587,36.59506733691355
off,35.31486060081887,36.59172893370634
off,35.3211653559971,36.58827565329032
off,35.32692268414486,36.58471696086706
off,35.33211680482587,36.58106261056515
off,35.3367334813164,36.57732261870474
off,35.34076005962707,36.57350723634357
off,35.34418550318663,36.56962692117948
off,35.34700042309238,36.56569230888662
off,35.34919710384452,36.56171418396379
off,35.350769524493785,36.557703450174884
off,35.3517133751445,36.55367110066245
off,35.35202606876761,36.5496281878162
off,35.35170674829165,36.54558579297923
off,35.350756288951835,36.541554996074815
off,35.34917729589115,36.53754684523708
off,35.34697409701984,36.533572326528876
off,35.344152731152846,36.52964233382971
off,35.3407209314579,36.52576763897641
off,35.33668810425944,36.521958862238236
off,35.332065303256485,36.51822644320748
off,35.32686519922527,36.51458061218527
off,35.32110204528947,36.51103136214102
off,35.314791637853446,36.507588421322396
off,35.30795127330535,36.50426122659086
off,35.300599700608934,36.501058897555914
off,35.292757069913954,36.497990211578845
off,35.284444877326024,36.49506357971461
off,35.27568590598724,36.49228702365773
off,35.26650416362922,36.489668153755346
off,35.256924816769555,36.48721414814784
off,35.24697412173212,36.484931733094
off,35.236679352680376,36.48282716453485
off,35.22606872686068,36.4809062109465
off,35.2151713272609,36.479174137529235
off,35.20401702289585,36.47763569177588
off,35.19263638693847,36.476295090459324
off,35.18106061292086,36.475156008074585
off,35.16932142923499,36.474221566767305
off,35.15745101216736,36.473494327776145
off,35.14548189770604,36.472976284412645
off,35.13344689236182,36.47266885659764
off,35.12137898324779,36.47257288696942
edge,35.51453446729867,36.2809081585165
edge,35.49974476149177,36.278216302888644
edge,35.484941281653526,36.27581480456681
edge,35.470164603093195,36.27371024589096
edge,35.4554552276596,36.27190839531015
edge,35.440853472728364,36.270414191571575
edge,35.4263993606948,36.26923173018382
edge,35.412132509275295,36.268364252191354
edge,35.39809202291792,36.26781413529106
edge,35.38431638561984,36.26758288731513
edge,35.370843355445345,36.26767114209818
edge,35.35770986103365,36.26807865773999
edge,35.34495190038004,36.26880431726851
edge,35.33260444216788,36.26984613170142
edge,35.32070132992185,36.271201245497764
edge,35.309275189245255,36.272865944384826
edge,35.29835733839546,36.27483566553867
edge,35.28797770244277,36.277105010090516
edge,35.27816473124783,36.2796677579247
edge,35.268945321482605,36.282516884727535
edge,35.26034474290843,36.2856445812405
edge,35.25238656911335,36.28904227466485
edge,35.24509261289858,36.292700652159084
edge,35.238482866491104,36.29660968636478
edge,35.23257544674639,36.3007586628909
