state,x,y
edge,35.58419202686908,36.24404604315501
edge,35.59316465002637,36.24384614160141
edge,35.60186115743298,36.24348368502221
edge,35.61025771256661,36.24295966688572
edge,35.61833130105327,36.242275523489205
edge,35.626059793748105,36.241433130022166
edge,35.633422007389846,36.24043479542655
edge,35.64039776266264,36.23928325606809
edge,35.646967939506155,36.237981668236124
edge,35.65311452952236,36.23653359949242
edge,35.65882068533527,36.23494301889276
edge,35.66407076676842,36.233214286107994
edge,35.668850383713526,36.23135213947453
edge,35.67314643557278,36.229361683006864
edge,35.67694714716666,36.2272483724078
edge,35.680242101008844,36.225018000114815
edge,35.6830222658599,36.22267667942332
edge,35.68528002148121,36.22023082773059
edge,35.68700917952156,36.217687148946105
edge,35.688205000478945,36.21505261511661
edge,35.68886420669124,36.2123344473162
edge,35.68898499132004,36.20954009585388
edge,35.68856702330308,36.20667721985278
edge,35.687611448261634,36.203753666257015
edge,35.686120885360474,36.20077744832379
edge,35.6840994201289,36.19775672365957
edge,35.68155259326261,36.194699771860705
edge,35.678487385437,36.191614971819575
edge,35.67491219817368,36.18851077875869
edge,35.67083683081241,36.18539570105544
edge,35.66627245365187,36.1822782769213
edge,35.661231577332586,36.179167050999126
edge,35.65572801854616,36.1760705509429
edge,35.64977686216467,36.172997264044064
edge,35.643394419894115,36.169955613968376
edge,35.636598185565106,36.16695393766726
edge,35.62940678718355,36.16400046252683
edge,35.62183993587253,36.16110328381714
edge,35.61391837184553,36.158270342503656
edge,35.60566380755893,36.15550940348161
edge,35.59709886819967,36.152828034292945
edge,35.588247029671194,36.150233584384225
edge,35.57913255424762,36.14773316496232
edge,35.56978042407255,36.14533362950306
edge,35.56021627268472,36.14304155496634
edge,35.55046631475831,36.14086322376915
edge,35.540557274250276,36.1388046065659
edge,35.53051631115188,36.136871345883236
edge,35.52037094704503,36.13506874065432
edge,35.51014898966756,36.133401731694775
edge,35.49987845669412,36.1318748881603
